url,domain,tld,ip,url_len,https,label
http://kakaku.com/kaden/antenna-others/ranking_2058/pricedown/div-gpt-ad-k/header_text,kakaku,com,103.70.243.165,86,FALSE,0
youtube.com/watch?v=pW4x87C7XXg,youtube,com,142.250.192.46,31,FALSE,0
freedomtowers.blogspot.com/,blogspot,com,142.250.183.41,27,FALSE,0
calcuttaweb.com/,calcuttaweb,com,104.219.250.182,16,FALSE,0
http://babal.net/books/147/%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D9%88%D8%A7%D9%84%D8%AC%D8%BA%D8%B1%D8%A7%D9%81%D9%8A%D8%A7,babal,net,192.99.43.250,149,FALSE,0
amateur-radio-wiki.net/index.php?title=Software_Defined_Radio_%28SDR%29,amateur-radio-wiki,net,45.56.70.75,71,FALSE,0
amazon.com/Why-Soviet-Union-Collapse-Understanding/dp/0765600048,amazon,com,205.251.242.103,64,FALSE,0
ratemds.com/doctor-ratings/111482/QC/Laval/Gauthier,ratemds,com,104.26.7.180,51,FALSE,0
amazon.com/Changi-Stephen-Curry/dp/B00006CY05,amazon,com,205.251.242.103,45,FALSE,0
imdb.com/name/nm0049878/,imdb,com,52.94.228.167,24,FALSE,0
http://ns303913.ovh.net/theme/js/images/ok/6d0fecb66fbca13ec8bea4e3d33d5a40/,ovh,net,54.39.46.56,76,FALSE,1
bgsu.edu/offices/registrar/cat99/codes/ohio.html,bgsu,edu,129.1.14.65,48,FALSE,0
rottentomatoes.com/celebrity/caroline_rhea/,rottentomatoes,com,104.69.173.135,43,FALSE,0
mp3videosearch.com/mp3/Akufen-Mary-Jane-Kelley.htm,mp3videosearch,com,160.121.134.196,50,FALSE,0
manta.com/c/mmcl5tb/bill-hannan-agency,manta,com,13.225.4.100,38,FALSE,0
kansascityjugglingclub.com/,kansascityjugglingclub,com,67.205.3.232,27,FALSE,0
missouriwrestlingrevival.wordpress.com/2011/08/09/legends-of-wrestling-on-august-20th-in-harrison-arkansas-to-feature-jerry-lawler-sabu-butch-reed-and-bobby-eaton/,wordpress,com,192.0.78.17,163,FALSE,0
sup-port.netne.net,netne,net,3.209.172.72,18,FALSE,1
census-online.us/view/VITT/,census-online,us,138.197.224.229,27,FALSE,0
linkedin.com/in/rudyreyes,linkedin,com,13.107.42.14,25,FALSE,0
openlibrary.org/books/OL19018503M/%C3%89mile_Nelligan_et_son_oeuvre,openlibrary,org,207.241.234.205,67,FALSE,0
seattletimes.nwsource.com/html/thehotstoneleague/2013063838_baseball_saved_itself_embarras.html,nwsource,com,18.161.97.98,95,FALSE,0
abcnews.go.com/Travel/best_places_USA/wonders-newport-rhode-island/story?id=14223149,go,com,13.248.150.189,84,FALSE,0
blogs.houstonpress.com/rocks/2011/10/last_night_thrice_at_house_of.php,houstonpress,com,172.67.185.214,70,FALSE,0
pepysdiary.com/p/4134.php,pepysdiary,com,176.126.243.225,25,FALSE,0
wn.com/1931_Hawke's_Bay_earthquake,wn,com,195.149.84.101,34,FALSE,0
icehockey.wikia.com/wiki/2010_IIHF_World_Championship,wikia,com,151.101.128.194,53,FALSE,0
flickr.com/photos/mazecanadia/3939748504/,flickr,com,13.33.37.122,41,FALSE,0
abacci.com/wikipedia/mobileindex.php?let=J,abacci,com,192.64.151.240,42,FALSE,0
glassdoor.com/Salary/SNC-Lavalin-Salaries-E8810.htm,glassdoor,com,104.17.64.70,51,FALSE,0
en.wikipedia.org/wiki/Robin_McKinley,wikipedia,org,103.102.166.224,36,FALSE,0
whosdatedwho.com/tpx_56015/rodney-eastman/,whosdatedwho,com,174.34.56.95,42,FALSE,0
https://500px.com/photo/9569639/flo-bastien-360-over-par-avalanche-by-tristan-shu?from=set&set_id=316271,500px,com,13.33.88.28,104,TRUE,0
linkedin.com/company/pollock-paper-distributors,linkedin,com,13.107.42.14,47,FALSE,0
users.nac.net/comeauje/family/chrono/1600.htm,nac,net,207.99.0.101,45,FALSE,0
en-gb.facebook.com/megan.grey666,facebook,com,163.70.144.35,32,FALSE,0
en.wikipedia.org/wiki/Malinowski,wikipedia,org,103.102.166.224,32,FALSE,0
reuters.com/finance/stocks/overview?symbol=BARC.L,reuters,com,155.46.172.255,49,FALSE,0
citizendia.org/Agence_m̩tropolitaine_de_transport,citizendia,org,172.67.206.245,50,FALSE,0
monamur.com/,monamur,com,81.169.145.66,12,FALSE,0
urbandictionary.com/define.php?term=hell%20freezes%20over,urbandictionary,com,34.160.205.245,57,FALSE,0
unityhills.org/,unityhills,org,104.198.67.199,15,FALSE,0
http://putlocker.is/watch-x-men-days-of-future-past-online-free-putlocker-852683.html,putlocker,is,103.224.182.253,85,FALSE,0
http://torcache.net/torrent/5D91EE27833FAB4E529F8E9F79461172B08C274B.torrent?title=[kickass.to]the.blacklist.2x15.spanish.espa%C3%91ol.hdtv.xvid.dvxt,torcache,net,185.53.177.11,149,FALSE,0
http://wikiwiki.jp/sample/?%A5%C7%A5%B6%A5%A4%A5%F3%A5%C6%A5%F3%A5%D7%A5%EC%A1%BC%A5%C8%2Fdefault,wikiwiki,jp,172.67.37.75,97,FALSE,0
sportsecyclopedia.com/nhl/mtlmar/maroonspics.html,sportsecyclopedia,com,172.67.177.62,49,FALSE,0
bestvegancookbooks.com/,bestvegancookbooks,com,86.105.245.69,23,FALSE,0
prlog.org/11657672-highlights-of-the-1987-rugby-world-cup-get-ready-for-2011.html,prlog,org,52.72.84.27,81,FALSE,0
netstate.com/states/peop/people/ca_lmg.htm,netstate,com,155.130.138.26,42,FALSE,0
espn.go.com/nfl/player/stats/_/id/7216/bruce-pickens,go,com,13.248.150.189,52,FALSE,0
worldcup-streamingliveblogspo.blogspot.com/2011/05/enjoy-2011-stanley-cup-finals-vancouver.html,blogspot,com,142.250.183.41,95,FALSE,0
absoluteastronomy.com/topics/White-eyed_Buzzard,absoluteastronomy,com,216.55.179.243,47,FALSE,0
theinsects.co.uk/,theinsects,co.uk,62.182.21.152,17,FALSE,0
123people.co.uk/s/john+neilson,123people,co.uk,104.21.68.82,30,FALSE,0
bestromancemovies.com/best-romantic-comedies.php,bestromancemovies,com,76.223.54.146,48,FALSE,0
docstoc.com/docs/26642202/US-District-Court-California-Northern-District-(Oakland)-CIVIL,docstoc,com,15.197.148.33,88,FALSE,0
healthgrades.com/physician/dr-debra-weissman-2xrxw/,healthgrades,com,3.165.82.69,51,FALSE,0
commonsensemedia.org/tv-reviews/reba,commonsensemedia,org,172.67.97.131,36,FALSE,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=12&Family=Filion_3538&lng=en,nosorigines,qc.ca,64.254.247.158,84,FALSE,0
en.wikipedia.org/wiki/Psyche_Industry_Records,wikipedia,org,103.102.166.224,45,FALSE,0
kermitbuck.com,kermitbuck,com,13.248.243.5,14,FALSE,1
twitter.com/KellysBarKC,twitter,com,104.244.42.129,23,FALSE,0
en.wikipedia.org/wiki/Philip_Lafond,wikipedia,org,103.102.166.224,35,FALSE,0
chroniclingamerica.loc.gov/lccn/sn85058398/1909-09-29/ed-1/seq-3/,loc,gov,104.17.6.58,65,FALSE,0
collegesports-fans.com/apparel/apparel.php?city=Kansas+Jayhawks,collegesports-fans,com,50.63.129.216,63,FALSE,0
familytreemaker.genealogy.com/users/p/e/a/Dick-Peabody/WEBSITE-0001/UHP-0518.html,genealogy,com,104.18.1.50,81,FALSE,0
subpop.com/artists/rogue_wave,subpop,com,143.110.158.200,29,FALSE,0
handmarkengineering.co.uk/,handmarkengineering,co.uk,185.199.220.44,26,FALSE,0
pipl.com/directory/name/Beetz/Paul,pipl,com,45.60.195.44,34,FALSE,0
youtube.com/watch?v=IEQUVyM9j3Q,youtube,com,142.250.192.46,31,FALSE,0
cnpensioners.org/councils/B1.cfm,cnpensioners,org,185.230.63.107,32,FALSE,0
clintonherald.com/local/x211856141/Ewing-pleads-in-attempted-murder-kidnapping-case,clintonherald,com,192.104.182.209,83,FALSE,0
disneylatino.com/disneyjunior/videos/,disneylatino,com,76.223.18.1,37,FALSE,0
imdb.com/name/nm1034805/,imdb,com,52.94.228.167,24,FALSE,0
architectafrica.com/avna,architectafrica,com,78.46.2.206,24,FALSE,0
cwautomation.com/,cwautomation,com,50.62.174.189,17,FALSE,0
fcscmjaazp.harrisdentalsolutions.com,harrisdentalsolutions,com,35.71.137.62,36,FALSE,1
wellsfarginfo.myjino.ru,myjino,ru,195.161.62.100,23,FALSE,1
huffingtonpost.com/2009/09/11/drew-barrymore-loves-elle_n_283736.html,huffingtonpost,com,13.33.88.20,69,FALSE,0
kchomes.net/rec.htm,kchomes,net,172.67.165.135,19,FALSE,0
en.wikipedia.org/wiki/%C3%89ric_Lapointe_(Canadian_football),wikipedia,org,103.102.166.224,60,FALSE,0
fineartsphotography.com/commercial.html,fineartsphotography,com,13.248.169.48,39,FALSE,0
https://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHpwdTNqUEU2eFJpdHdvblNNZFdSLWc6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,google,com,172.217.174.238,200,TRUE,1
mediafiremp3.com/album/11/Nicki+Minaj+Pink+Friday,mediafiremp3,com,138.201.184.179,49,FALSE,0
film.fm/search.asp?genre=Comedy&language=Bulgarian&page=2,film,fm,52.6.133.244,57,FALSE,0
livestream.com/myfoxkc,livestream,com,162.159.136.60,22,FALSE,0
http://qz.com/401259/bill-simmons-espns-brightest-flower-and-thorn-in-its-side-is-leaving-the-network/,qz,com,151.101.129.79,102,FALSE,0
wn.com/Drone_(music),wn,com,195.149.84.101,20,FALSE,0
youtube.com/watch?v=ZmV89u_a-y0,youtube,com,142.250.192.46,31,FALSE,0
en.wikipedia.org/wiki/German_language,wikipedia,org,103.102.166.224,37,FALSE,0
classmates.com/directory/public/memberprofile/list.htm?regId=465186271,classmates,com,172.64.147.22,70,FALSE,0
http://olx.ro/i2/anunturi-agricole/alimentatie-produse-bio/miere-produse-apicole/gtm.js,olx,ro,54.230.112.97,87,FALSE,0
metrodemontreal.com/orange/ducollege/,metrodemontreal,com,72.55.186.48,37,FALSE,0
movies.yahoo.com/movie/contributor/1800254276,yahoo,com,98.137.11.163,45,FALSE,0
nytimes.com/2010/06/07/movies/07silent.html,nytimes,com,151.101.193.164,43,FALSE,0
ballparkdigest.com/201002112492/minor-league-baseball/features/ballpark-visits-mcu-park-olympic-stadium-and-nat-bailey-stadium,ballparkdigest,com,141.193.213.11,126,FALSE,0
facebook.com/people/Heather-Fargo/1222216047,facebook,com,163.70.144.35,44,FALSE,0
encyclopedia.com/topic/Jesse_L._Brown.aspx,encyclopedia,com,172.67.74.5,42,FALSE,0
fandango.com/wandahendrix/biography/p31754,fandango,com,23.39.10.136,42,FALSE,0
tomvickers.com/,tomvickers,com,192.249.116.253,15,FALSE,0
pes-patch.com/2008/12/east-end-park-stadium-dunfermline-fife-scotland-by-ianscott42.html,pes-patch,com,172.67.210.11,88,FALSE,0
http://metro.co.uk/2015/05/13/the-oldest-working-nurse-in-america-has-just-turned-90-and-shes-a-total-inspiration-5194871/,metro,co.uk,192.0.66.24,122,FALSE,0
videosurf.com/ellen-bry-29826,videosurf,com,172.67.153.172,29,FALSE,0
kansascity.royals.mlb.com/team/draft.jsp?c_id=kc&year=2007,mlb,com,34.102.169.19,58,FALSE,0
manta.com/ic/mt6j5jm/ca/centre-d-accueil-marcelle-ferron,manta,com,13.225.4.100,56,FALSE,0
nowtorrents.com/torrents/andre-reiu.html,nowtorrents,com,172.232.4.213,40,FALSE,0
youtube.com/watch?v=gdW91VxSfpk,youtube,com,142.250.192.46,31,FALSE,0
sputnikmusic.com/bands/Quo-Vadis/1099/,sputnikmusic,com,107.21.234.10,38,FALSE,0
brianswoverland.000webhostapp.com,000webhostapp,com,153.92.0.100,33,FALSE,1
fialkowska.com/discography.aspx,fialkowska,com,157.97.110.113,31,FALSE,0
collegebasketball.rivals.com/content.asp?SID=1146&CID=600174,rivals,com,152.195.57.253,60,FALSE,0
facebook.com/pages/Canal-D/34470738911,facebook,com,163.70.144.35,38,FALSE,0
http://www.nhs.uk/aboutNHSChoices/aboutnhschoices/Aboutus/Pages/Editorialpolicy.aspx,www,nhs.uk,88.221.60.244,84,FALSE,0
wn.com/Pierrefonds-Roxboro,wn,com,195.149.84.101,26,FALSE,0
http://likemag.com/de/auch-schon-mal-gefragt-wofur-das-extra-loch-im-schuh-ist-wenn-du-joggst-musst-du-das-wissen,likemag,com,46.253.113.170,113,FALSE,0
super70s.com/Super70s/Sports/WHA/1976-77/,super70s,com,46.137.195.11,41,FALSE,0
http://ameblo.jp/summary/keyword/INAC%E7%A5%9E%E6%88%B8%E3%83%AC%E3%82%AA%E3%83%8D%E3%83%83%E3%82%B5,ameblo,jp,199.232.210.133,100,FALSE,0
rootsweb.ancestry.com/~mnwabash/birthdeath.htm,ancestry,com,104.18.0.50,46,FALSE,0
facebook.com/felix.knowles,facebook,com,163.70.144.35,26,FALSE,0
wwar.com/masters/d/drummond-william_e.html,wwar,com,148.72.168.201,42,FALSE,0
lyrics.wikia.com/The_Tea_Party:Heaven_Coming_Down,wikia,com,151.101.128.194,49,FALSE,0
musicstack.com/album/aqua/aquarius__lpz_enhanced_cd_rpz_,musicstack,com,172.66.40.192,56,FALSE,0
somethinglikefootball.blogspot.com/2009/08/inter-milan-2009-2010-squad-uefa.html,blogspot,com,142.250.183.41,80,FALSE,0
music.aol.com/song/your-old-lady/69967,aol,com,13.248.158.7,38,FALSE,0
manta.com/c/mmd9kf3/kcwe-tv-company,manta,com,13.225.4.100,35,FALSE,0
canada.com/sports/Toronto+draws+Galaxy+quarters/5680630/story.html,canada,com,34.111.67.160,66,FALSE,0
horne.com/,horne,com,141.193.213.20,10,FALSE,0
local.yahoo.com/info-12685958-cropper-s-towing-dumfries,yahoo,com,98.137.11.163,55,FALSE,0
en.wikipedia.org/wiki/Beck_and_R.C._Cahill_Buildings,wikipedia,org,103.102.166.224,52,FALSE,0
homes.com/Agent/3184377/Grady-Reily/,homes,com,23.52.171.232,36,FALSE,0
fallingrain.com/world/CA/10/Lachine.html,fallingrain,com,94.130.223.159,40,FALSE,0
btjunkie.org/torrent/Billy-Bragg-A-New-England-Live-Conan-O-Brien-2006/4324c9d3704615fa8c69a85516a72d7adc22d000cd15,btjunkie,org,13.248.213.45,115,FALSE,0
divxturka.net/divx-download/22446-one-night-mccools-2001-dvdrip.html,divxturka,net,172.232.25.148,68,FALSE,0
merchantcircle.com/business/Cosmic.Slop.Comics-Video.925-754-8740,merchantcircle,com,173.209.244.204,65,FALSE,0
last.fm/music/Sam+Shalabi,last,fm,34.96.123.111,25,FALSE,0
local.yahoo.com/info-20207996-floral-expressions-espanola,yahoo,com,98.137.11.163,57,FALSE,0
madduxsports.com/blog/canadian-football-returns-for-2011-season-betting-previews-and-predictions-16251/,madduxsports,com,207.7.88.137,103,FALSE,0
ebay.com/itm/Keith-Byars-Autographed-Football-card-/200447160056,ebay,com,96.17.180.51,64,FALSE,0
montreal.about.com/od/foodwine/a/kitchens_collec.htm,about,com,151.101.66.137,52,FALSE,0
ispor.org/meetings/toronto0508/p050708.asp,ispor,org,18.208.81.244,42,FALSE,0
deservingdivas.com/Deserving_Divas/Rave_Reviews.html,deservingdivas,com,162.241.218.202,52,FALSE,0
doghouseboxing.com/Chee/Chee0121a11.htm,doghouseboxing,com,46.23.70.214,39,FALSE,0
uniformfreak.com/1vanguard.html,uniformfreak,com,81.26.221.177,31,FALSE,0
sfbayview.com/2009/small-second-chance-high-schools-robeson-and-best-face-phase-out-in-oakland/,sfbayview,com,172.67.194.105,95,FALSE,0
waymarking.com/waymarks/WM64Z3_KCSM_FM_Jazz_91_San_Mateo_CA,waymarking,com,63.251.163.208,59,FALSE,0
vodpod.com/watch/2382247-one-love-arashi-hana-yori-dango-final-theme-song,vodpod,com,104.21.49.69,73,FALSE,0
thomasdimuzio.com/,thomasdimuzio,com,66.175.58.9,18,FALSE,0
imdb.com/name/nm0305558/bio,imdb,com,52.94.228.167,27,FALSE,0
dicionario.sensagent.com/kuchu+buranko/en-en/,sensagent,com,193.252.57.200,45,FALSE,0
energysavingtrust.org.uk/,energysavingtrust,org.uk,91.197.231.14,25,FALSE,0
smartbrief.com/news/industryPR-detail.jsp?id=D5F03669-C9C1-4866-B42E-2C10C761F8C3,smartbrief,com,141.193.213.21,81,FALSE,0
ca.local.yahoo.com/results?stx=411&csz=Montr%C3%A9al%2C%20QC,yahoo,com,98.137.11.163,60,FALSE,0
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1053%3C,indiana,edu,129.79.123.142,98,FALSE,0
names.whitepages.com/mississippi/robert/street,whitepages,com,52.222.144.36,46,FALSE,0
melissalowell.theworldrace.org/,theworldrace,org,172.67.74.69,31,FALSE,0
eighties.weebly.com/the-wanderers.html,weebly,com,74.115.51.7,38,FALSE,0
facebook.com/pages/Canal-Vox/111930062158910,facebook,com,163.70.144.35,44,FALSE,0
en.wikipedia.org/wiki/Missouri_Route_45,wikipedia,org,103.102.166.224,39,FALSE,0
wikimoon.org/index.php?title=Game_Center_Crown,wikimoon,org,68.66.216.55,46,FALSE,0
jimvallance.com/01-music-folder/songs-folder-may-27/pg-song-bto-jamaica.htm,jimvallance,com,107.6.189.218,75,FALSE,0
prepsportswear.com/school/us/Ohio/Lima/Lima-Senior-High-School-Spartans.aspx?schoolid=169112,prepsportswear,com,52.222.144.39,92,FALSE,0
owenbrenman.com/,owenbrenman,com,13.248.243.5,16,FALSE,0
enotes.com/topic/Jane_Harrison,enotes,com,104.26.4.75,30,FALSE,0
top-topics.thefullwiki.org/1836_births,thefullwiki,org,148.251.235.240,38,FALSE,0
tv.yahoo.com/news/cineflix-hires-lisa-levenson-launch-los-angeles-arm-095002283.html,yahoo,com,98.137.11.163,84,FALSE,0
netflix.com/RoleDisplay/Leo_Gorcey/20047637,netflix,com,52.214.181.141,43,FALSE,0
nintendo.wikia.com/wiki/1991,wikia,com,151.101.128.194,28,FALSE,0
vo2ov.com/Kutt-Calhoun-Discography_777214.html,vo2ov,com,38.12.155.15,46,FALSE,0
pipl.com/directory/name/Baillie/Charles,pipl,com,45.60.195.44,39,FALSE,0
poptower.com/chelsea-peretti.htm,poptower,com,76.223.54.146,32,FALSE,0
guyana.org/special/central_school.html,guyana,org,172.66.40.92,38,FALSE,0
giam.typepad.com/100_years_of_illustration/edmund_c_tarbell_18621938/,typepad,com,104.18.118.121,69,FALSE,0
rrdengineering.com/callously-hombres-sin-cucos/,rrdengineering,com,198.252.105.79,47,FALSE,0
encyclopedia.com/topic/Hannah_Webster_Foster.aspx,encyclopedia,com,172.67.74.5,49,FALSE,0
etudesphotographiques.revues.org/index3123.html,revues,org,134.158.39.138,47,FALSE,0
youtube.com/watch?v=DbroABEHHyc,youtube,com,142.250.192.46,31,FALSE,0
spokeo.com/Kevin+Molina,spokeo,com,54.184.230.116,23,FALSE,0
weather.yahoo.com/mexico/jalisco/el-saucillo-122400/,yahoo,com,98.137.11.163,52,FALSE,0
myspace.com/persephonesbees/music,myspace,com,34.111.176.156,33,FALSE,0
vtors.com/Books_G.torrent,vtors,com,52.20.84.62,25,FALSE,0
meadvilletribune.com/obituaries/x1700247619/Granville-J-Morris,meadvilletribune,com,192.104.182.209,62,FALSE,0
westvirginia.watchdog.org/2784/wvgov-a-dossier-on-senate-president-earl-ray-tomblin/,watchdog,org,192.104.183.109,84,FALSE,0
en.wikipedia.org/wiki/Name_of_Montreal,wikipedia,org,103.102.166.224,38,FALSE,0
big-bang-theory.com/,big-bang-theory,com,185.53.177.53,20,FALSE,0
mylife.com/amy-allensmith,mylife,com,216.52.223.150,25,FALSE,0
veromi.com/Tina-Stahl.aspx,veromi,com,172.67.173.191,26,FALSE,0
answers.com/topic/titanic-1,answers,com,151.101.64.203,27,FALSE,0
http://bdnews24.com/economy/2015/05/13/bangladesh-government-plans-to-tax-50-percent-people-in-new-budget,bdnews24,com,172.67.151.211,105,FALSE,0
content.usatoday.com/sportsdata/basketball/ncaab/schedule/2010-11/regular,usatoday,com,146.75.74.62,73,FALSE,0
askbiography.com/bio/Peter_Hansen_(actor).html,askbiography,com,172.67.215.20,46,FALSE,0
yasni.com/marie-chantal+pelletier/check+people,yasni,com,212.19.36.60,46,FALSE,0
buxr.com/deal/bed-bath-store-20-off-100-order-save-on-housewares-bedding-bath_58279,buxr,com,69.16.231.59,83,FALSE,0
uk.ask.com/wiki/Supermarkets_in_the_United_Kingdom,ask,com,199.232.46.114,50,FALSE,0
stmartin.villascaribe.com/,villascaribe,com,34.255.80.144,26,FALSE,0
ussoccer.com/News/Mens-National-Team/2011/06/US-Prepares-to-Face-Guadeloupe-in-Last-Group-C-Game-of-2011-CONCACAF-Gold-Cup.aspx,ussoccer,com,13.33.30.33,127,FALSE,0
tomahawknation.com/2010/8/18/1629074/james-wilder-jr-discussion-thread,tomahawknation,com,199.232.193.246,70,FALSE,0
http://torcache.net/torrent/EC01FDADD162A26550318475B1B8296447FBA19F.torrent?title=[kickass.to]the.flash.2014.s01e07.hdtv.x264.lol.ettv,torcache,net,185.53.177.11,135,FALSE,0
listenarabic.com/arabic-music/star-academy-7-lbc-prime-1.php,listenarabic,com,104.21.15.119,60,FALSE,0
voixdefaits.blogspot.com/2009_07_01_archive.html,blogspot,com,142.250.183.41,48,FALSE,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1625583833&bm1=bottom&bm2=prd,interpark,com,3.37.147.198,135,FALSE,0
cgw.com/Press-Center/News/2011/Walt-Disney-Animation-Studios-Announces-Open-Sou.aspx,cgw,com,52.11.37.152,84,FALSE,0
flixster.com/actor/bob-steele/bob-steele-biography,flixster,com,104.89.123.128,50,FALSE,0
wiki.muscoop.com/doku.php/men_s_basketball/jack_nagle,muscoop,com,162.241.243.30,53,FALSE,0
http://sourceforge.net/projects/bonita/files/latest/download?source=frontpage&position=1,sourceforge,net,172.64.150.145,88,FALSE,0
yasni.com/abby+musgrove/check+people,yasni,com,212.19.36.60,36,FALSE,0
answers.com/topic/james-benton-grant,answers,com,151.101.64.203,36,FALSE,0
en.wikipedia.org/wiki/Category:Heirs_presumptive_to_the_French_throne,wikipedia,org,103.102.166.224,69,FALSE,0
mylife.com/c-346054603,mylife,com,216.52.223.150,22,FALSE,0
historylink.org/Index.cfm?DisplayPage=sponsors.cfm,historylink,org,172.67.189.44,50,FALSE,0
192.com/atoz/business/ballymena-bt43/footwear-retailers/mckillens-ballymena-ltd/99abf516d37be534d416aba4c8968bcda97c0fcc/ml/,192,com,104.22.44.233,124,FALSE,0
alumniclass.com/high-school-alumni-classmates/new-jersey/middlesex/4736,alumniclass,com,54.225.200.238,71,FALSE,0
uk.ask.com/wiki/Ahuntsic,ask,com,199.232.46.114,24,FALSE,0
okecelebnews.blogspot.com/2010/08/pakistani-actress-mona-lisa-blue-film.html,blogspot,com,142.250.183.41,76,FALSE,0
woodsholefilmfestival.org/archive/2005/2005ShortDramaticF.php,woodsholefilmfestival,org,64.176.205.211,61,FALSE,0
issc.org/,issc,org,67.227.229.161,9,FALSE,0
tcpalm.com/news/2011/nov/14/wedding-cory-allen-and-amanda-willis/,tcpalm,com,146.75.74.62,65,FALSE,0
http://distractify.com/post/related/id/5550d58f4a0c4b560984eae5/skip/30/limit/10/back/0,distractify,com,146.75.114.132,87,FALSE,0
192.com/atoz/people/marshall/megan/,192,com,104.22.44.233,35,FALSE,0
youtube.com/watch?v=fLAZov0Gp1k,youtube,com,142.250.192.46,31,FALSE,0
baseballcardshopper.com/Topps_Bowman_Fleer_Donruss/baseball_cards_player.aspx?player=Bob%20Dernier,baseballcardshopper,com,50.63.8.97,98,FALSE,0
thefreelibrary.com/Jacques+Labrecque+et+la+diffusion+de+la+chanson+traditionnelle%3a+quand...-a0216486830,thefreelibrary,com,104.21.94.22,105,FALSE,0
delavoye.ca/dbMain/idxa.html,delavoye,ca,66.49.207.254,28,FALSE,0
lic.concordia.ca/about-the-college/,concordia,ca,132.205.244.185,35,FALSE,0
en.wikipedia.org/wiki/Bois-de-Boulogne_(AMT),wikipedia,org,103.102.166.224,44,FALSE,0
manta.com/ic/mtzvmgw/ca/societe-des-alcools-du-quebec,manta,com,13.225.4.100,53,FALSE,0
http://cnm.edu.pe/plugins/content/bottombox/_/??para_voce.asp,cnm,edu.pe,161.132.219.114,61,FALSE,1
theglobeandmail.com/globe-investor/investor-education/dont-be-driven-by-greed-jarislowsky-says/article1438992/,theglobeandmail,com,199.198.138.250,110,FALSE,0
absoluteastronomy.com/topics/Macedonians_(ethnic_group),absoluteastronomy,com,216.55.179.243,55,FALSE,0
archive.org/stream/frenchliterature00maggrich/frenchliterature00maggrich_djvu.txt,archive,org,207.241.224.2,81,FALSE,0
canada.com/montrealgazette/news/story.html?id=d198371c-3bbc-4426-936b-8cec5af1bb3a&k=69924,canada,com,34.111.67.160,90,FALSE,0
daydreamerfilms.com/art.html,daydreamerfilms,com,3.19.116.195,28,FALSE,0
