url,domain,tld,ip,url_len,https,label
www.lists.apple.com/mailman/listinfo/java-dev,apple,com,17.253.144.10,45,FALSE,1
www.ing.unitn.it/~luttero/javaonMac/,unitn,it,40.119.148.37,36,FALSE,1
home.scarlet.be/be000278/,scarlet,be,195.13.16.232,25,FALSE,1
www.stg.com/employees/sbytnar/projects/MacJikes/,stg,com,141.193.213.11,48,FALSE,1
www.lysator.liu.se/~ingemar/tp45d4/think.html,liu,se,130.236.18.52,45,FALSE,1
ftp.cs.uu.nl/mirror/CPAN/doc/FAQs/mac/MacPerlFAQ.html,uu,nl,83.217.76.86,53,FALSE,1
www.python.org/sigs/pythonmac-sig/,python,org,151.101.128.223,34,FALSE,1
starship.python.net/~just/,python,net,176.9.65.89,26,FALSE,1
gotools.sourceforge.net/mac/python.html,sourceforge,net,104.18.37.111,39,FALSE,1
www.physics.ucf.edu/~mdj/6156/MacPython.html,ucf,edu,52.225.234.66,44,FALSE,1
osteele.com/sources/python.html,osteele,com,104.26.15.211,31,FALSE,1
www.blankreb.com/studiolog.php,blankreb,com,23.229.226.33,30,FALSE,1
www.macdevcenter.com/pub/a/mac/2005/02/01/applscrpt_mm.html,macdevcenter,com,35.247.101.175,59,FALSE,1
www.macdevcenter.com/pub/a/mac/2005/02/11/applescript.html,macdevcenter,com,35.247.101.175,58,FALSE,1
www.macobserver.com/tips/applescript/,macobserver,com,104.26.10.200,37,FALSE,1
www.merzwaren.com/snippets/index.html,merzwaren,com,104.21.24.41,37,FALSE,1
www.latenightsw.com/freeware/XMLTools2/index.html,latenightsw,com,72.13.85.10,49,FALSE,1
www.selznick.com/products/smartwrap/mac.htm,selznick,com,66.39.137.190,43,FALSE,1
www.seanet.com/~jonpugh/JonsCommandsDocs.html,seanet,com,66.114.139.250,45,FALSE,1
mtlab.ecn.fpu.ac.jp/tanaka_osax.html,fpu,ac.jp,157.6.16.3,36,FALSE,1
www.geek-central.gen.nz/sw/index.html,geek-central,gen.nz,72.249.182.57,37,FALSE,1
www.24usoftware.com/AppearanceOSAX,24usoftware,com,64.64.0.106,34,FALSE,1
www.acmetech.com/products/asw/acme-script-widgets.html,acmetech,com,69.167.180.158,54,FALSE,1
forums.info-mac.org/viewtopic.php?f=107&amp;t=1231,info-mac,org,205.196.223.197,50,FALSE,1
www.fourthworld.com/supercard/scFAQ.html,fourthworld,com,64.20.35.186,40,FALSE,1
www.thesmallest.com/supercard/,thesmallest,com,13.248.169.48,30,FALSE,1
unionsong.com/muse/teachsc/,unionsong,com,173.254.29.42,27,FALSE,1
www.fourthworld.com/supercard/,fourthworld,com,64.20.35.186,30,FALSE,1
www.webring.com/hub?ring=supercard,webring,com,104.21.3.96,34,FALSE,1
www.quinn.echidna.id.au/Quinn/Config/,echidna,id.au,203.0.178.90,37,FALSE,1
www.digitalalchemy.com/mercutio/,digitalalchemy,com,185.199.109.153,32,FALSE,1
www.sailmaker.co.uk/index.html,sailmaker,co.uk,92.204.219.29,30,FALSE,1
www.topoi.ch/3d.html,topoi,ch,149.126.4.79,20,FALSE,1
www.sigsoftware.com/made/,sigsoftware,com,216.92.169.28,25,FALSE,1
sourceforge.net/projects/whisper2/,sourceforge,net,104.18.37.111,34,FALSE,1
www.cwi.nl/~jack/macsoftware.html,cwi,nl,192.16.191.43,33,FALSE,1
www.merzwaren.com/waste/,merzwaren,com,104.21.24.41,24,FALSE,1
developer.apple.com/hardware/ve/,apple,com,17.253.144.10,32,FALSE,1
www.omnigroup.com/developer/sourcecode/,omnigroup,com,204.128.250.1,39,FALSE,1
developer.apple.com/darwin/,apple,com,17.253.144.10,27,FALSE,1
www.well.com/user/random/MacLame/,well,com,23.22.72.90,33,FALSE,1
www.microapl.co.uk/Porting/,microapl,co.uk,85.233.160.22,27,FALSE,1
www.rgaros.nl/gestalt/,rgaros,nl,37.97.166.38,22,FALSE,1
www.13idol.com/mac/program.html,13idol,com,107.180.57.91,31,FALSE,1
www.tempel.org/macdev/,tempel,org,192.81.214.229,22,FALSE,1
www.quinn.echidna.id.au/Quinn/WWW/NewbieMacProgrammer.html,echidna,id.au,203.0.178.90,58,FALSE,1
www.mactech.com/articles/develop/,mactech,com,45.56.94.93,33,FALSE,1
pascal-central.com/ingemars-corner.html,pascal-central,com,108.61.128.95,39,FALSE,1
www.hsoi.com/hsoishop/,hsoi,com,68.66.216.52,22,FALSE,1
www.tenon.com/products/codebuilder/,tenon,com,74.93.47.169,35,FALSE,1
www.elegantsoft.com/Products/Loafer/HomePage.html,elegantsoft,com,109.74.194.103,49,FALSE,1
developer.apple.com/tools/,apple,com,17.253.144.10,26,FALSE,1
hyperarchive.lcs.mit.edu/HyperArchive/Abstracts/dev/HyperArchive.html,mit,edu,184.84.55.33,69,FALSE,1
www.mactech.com/articles/mactech/Vol.10/10.04/SmalltalkAgents/,mactech,com,45.56.94.93,62,FALSE,1
sourceforge.net/projects/resknife/,sourceforge,net,104.18.37.111,34,FALSE,1
www.blackcatsystems.com/macintosh/index.php3,blackcatsystems,com,216.92.10.68,44,FALSE,1
www.macmusic.org/links/,macmusic,org,213.32.11.10,23,FALSE,1
www.index-site.com/mac.html,index-site,com,64.46.118.35,27,FALSE,1
www.download.com/2001-2003-0.html?tag=dir,download,com,34.149.2.250,41,FALSE,1
www.apple.com/jobs/us/,apple,com,17.253.144.10,22,FALSE,1
www.wap.org/events/gsale00/default.html,wap,org,71.114.56.234,39,FALSE,1
www.filemaker.com/devcon/,filemaker,com,17.187.252.46,25,FALSE,1
www.siggraph.org/s2002,siggraph,org,192.124.249.85,22,FALSE,1
developer.apple.com/wwdc/,apple,com,17.253.144.10,25,FALSE,1
www.mediamall.com/nowmedia/drmac/drmac_list.html,mediamall,com,15.197.142.173,48,FALSE,1
lowendmac.com/macdan/index.shtml,lowendmac,com,108.62.116.113,32,FALSE,1
lowendmac.com/trouble/index.shtml,lowendmac,com,108.62.116.113,33,FALSE,1
www.trah.co.uk/starterfile/mac.htm,trah,co.uk,77.92.64.117,34,FALSE,1
home.arcor.de/grouchosbox/tomeviewer.html,arcor,de,45.60.74.50,41,FALSE,1
www.pcworld.150m.com/machelpindex.htm,150m,com,209.33.220.6,37,FALSE,1
www.lowendmac.com/tech/,lowendmac,com,108.62.116.113,23,FALSE,1
www.mactech.com/articles/,mactech,com,45.56.94.93,25,FALSE,1
www.apple.com/support/mac101/,apple,com,17.253.144.10,29,FALSE,1
www.tbray.org/ongoing/When/200x/2005/03/29/Switch,tbray,org,104.36.148.106,49,FALSE,1
utilware.com/switching.html,utilware,com,72.167.79.75,27,FALSE,1
www.apple.com/getamac/,apple,com,17.253.144.10,22,FALSE,1
engadget.com/entry/1234000057028826/,engadget,com,76.223.84.192,36,FALSE,1
www.gearlive.com/index.php/news/article/why-apple-makes-a-one-buttoned-mouse-01280820/,gearlive,com,172.67.71.59,86,FALSE,1
www.hp.com/sbso/printing/mac/,hp,com,15.73.145.56,29,FALSE,1
support.apple.com/specs/,apple,com,17.253.144.10,24,FALSE,1
lowendmac.com/ppc/j16.shtml,lowendmac,com,108.62.116.113,27,FALSE,1
www.zone6400.com/6400clockingMB.html,zone6400,com,154.197.179.57,36,FALSE,1
www.zone6400.com/6400clocking.html,zone6400,com,154.197.179.57,34,FALSE,1
www.info.apple.com/usen/imac/,apple,com,17.253.144.10,29,FALSE,1
www.info.apple.com/usen/g3/,apple,com,17.253.144.10,27,FALSE,1
www.macintouch.com/g4reader.html,macintouch,com,185.132.5.230,32,FALSE,1
www.info.apple.com/usen/g4/,apple,com,17.253.144.10,27,FALSE,1
www.freescale.com/webapp/sps/site/overview.jsp?nodeId=02VS0l81285Nf2,freescale,com,192.88.156.33,68,FALSE,1
www.apple.com/powermac/,apple,com,17.253.144.10,23,FALSE,1
www.applefritter.com/hacks/,applefritter,com,97.107.138.120,27,FALSE,1
www.lbodnar.dsl.pipex.com/eMac/eMac-upgrade.html,pipex,com,212.74.99.37,48,FALSE,1
www.macopz.com/buildamac/,macopz,com,152.160.248.104,25,FALSE,1
www.iwbyte.com/matt/macquarium.html,iwbyte,com,104.21.88.84,35,FALSE,1
www.jagshouse.com/macquarium.html,jagshouse,com,216.71.118.124,33,FALSE,1
www.theapplecollection.com/Collection/MacAquarium/index.shtml,theapplecollection,com,46.4.194.7,61,FALSE,1
vigor.nu/tank/,vigor,nu,185.51.2.241,14,FALSE,1
www.applefritter.com/hacks/macquarium/,applefritter,com,97.107.138.120,38,FALSE,1
www.apple.com/airport/,apple,com,17.253.144.10,22,FALSE,1
www.sewardweb.com/applepromouse/,sewardweb,com,158.106.138.2,32,FALSE,1
'guides.macrumors.com/Which_Apple_notebook_should_I_buy\%3F',macrumors,com,104.22.3.106,60,FALSE,1
www.apple.com/mac/,apple,com,17.253.144.10,18,FALSE,1
www.apple.com/support/powerbook/,apple,com,17.253.144.10,32,FALSE,1
www.info.apple.com/usen/powerbookg3/,apple,com,17.253.144.10,36,FALSE,1
www.darryl.com/ppcfaq.html,darryl,com,66.39.96.73,26,FALSE,1
www.insanely-great.com/features/112900.html,insanely-great,com,50.116.92.45,43,FALSE,1
www.apple.com/xserve/,apple,com,17.253.144.10,21,FALSE,1
www.apple.com.au/xserve/support.html,apple,com.au,17.253.144.10,36,FALSE,1
www.digidesign.com/products/hd/main.cfm,digidesign,com,157.56.179.152,39,FALSE,1
www.ralentz.com/old/mac/humor/home-mac-humor.html,ralentz,com,13.248.169.48,49,FALSE,1
www.netfunny.com/rhf/jokes/91q4/hammers.html,netfunny,com,184.105.182.90,44,FALSE,1
www.geekculture.com/joyoftech/,geekculture,com,104.21.55.117,30,FALSE,1
bbspot.com/News/2000/7/new_macs.html,bbspot,com,216.22.48.102,36,FALSE,1
www.netscrap.com/netscrap_detail.cfm?scrap_id=704,netscrap,com,176.97.198.155,49,FALSE,1
www.i-mockery.com/minimocks/irabbit/default.php,i-mockery,com,64.131.74.74,47,FALSE,1
www.yaromat.de/macos8/,yaromat,de,81.169.145.64,22,FALSE,1
en.wikipedia.org/wiki/Apple_Switch_ad_campaign,wikipedia,org,103.102.166.224,46,FALSE,1
mindoverpixels.com/anim_monkeystomo.html,mindoverpixels,com,162.241.217.129,40,FALSE,1
www.apple.com/hotnews,apple,com,17.253.144.10,21,FALSE,1
oit.utk.edu/macvolplace/,utk,edu,141.193.213.30,24,FALSE,1
www.apple.com/main/rss/hotnews/hotnews.rss,apple,com,17.253.144.10,42,FALSE,1
www.chaosmint.com/macintosh/affiliate/rssLatest.rss,chaosmint,com,192.64.119.17,51,FALSE,1
www.macminute.com/headlines.xml,macminute,com,3.33.251.168,31,FALSE,1
www.macintouch.com/rss.xml,macintouch,com,185.132.5.230,26,FALSE,1
www.macobserver.com/rss/macobserver.rdf,macobserver,com,104.26.10.200,39,FALSE,1
www.oreillynet.com/pub/au/1339,oreillynet,com,35.247.101.175,30,FALSE,1
gnuhaus.com/iblog/,gnuhaus,com,216.92.43.46,18,FALSE,1
blog.wired.com/cultofmac/,wired,com,151.101.194.194,25,FALSE,1
www.newsnow.co.uk/newsfeed/?name=Apple+Macintosh,newsnow,co.uk,149.6.126.132,48,FALSE,1
feeds.wired.com/wired/gadgets/mac,wired,com,151.101.194.194,33,FALSE,1
yahoo.businessweek.com/magazine/content/03_46/b3858058.htm,businessweek,com,3.33.146.110,58,FALSE,1
www.activewin.com/mac/articles/2003/8.shtml,activewin,com,205.209.115.147,43,FALSE,1
www.macdevcenter.com/pub/a/mac/2003/10/29/osxcon_g5cluster.html,macdevcenter,com,35.247.101.175,63,FALSE,1
"'www.pcmag.com/article2/0,4149,1369024,00.asp'",pcmag,com,104.16.21.118,46,FALSE,1
"'www.pcmag.com/article2/0,4149,1383036,00.asp'",pcmag,com,104.16.21.118,46,FALSE,1
www.infoworld.com/article/03/09/05/35OPconnection_1.html,infoworld,com,151.101.130.165,56,FALSE,1
www.wired.com/wired/archive/11.09/start.html?pg=2,wired,com,151.101.194.194,49,FALSE,1
www.wired.com/wired/archive/7.02/chiat.html,wired,com,151.101.194.194,43,FALSE,1
www.nytimes.com/2003/11/30/magazine/30IPOD.html?ex=1070773200&amp;en=6cc3b984324f9225&amp;ei=5062&amp;partner=GOOGLE,nytimes,com,151.101.1.164,116,FALSE,1
news.bbc.co.uk/2/hi/technology/3254554.stm,bbc,co.uk,151.101.64.81,42,FALSE,1
www.forbes.com/sciencesandmedicine/2004/01/12/cx_mh_0112apple.html,forbes,com,151.101.2.49,66,FALSE,1
www.cnn.com/2004/TECH/ptech/01/23/mac.birthday/,cnn,com,151.101.67.5,47,FALSE,1
www.businessweek.com/magazine/content/04_05/b3868001_mz001.htm,businessweek,com,3.33.146.110,62,FALSE,1
www.cnn.com/2004/WORLD/americas/04/16/jobs/,cnn,com,151.101.67.5,43,FALSE,1
www.cleveland.com/search/index.ssf?/base/business/1084095055296262.xml?bttec,cleveland,com,99.83.138.34,76,FALSE,1
www.linuxinsider.com/story/But-Macs-Are-Slower-Right-36964.html,linuxinsider,com,104.26.15.77,63,FALSE,1
macdailynews.com/index.php/weblog/comments/2014/,macdailynews,com,199.16.172.242,48,FALSE,1
seattletimes.nwsource.com/html/businesstechnology/2002608438_paul07.html,nwsource,com,216.137.52.67,72,FALSE,1
www.infoworld.com/article/03/09/12/36OPconnection_1.html,infoworld,com,151.101.130.165,56,FALSE,1
www.macworld.com/weblogs/gameroom/2006/04/bootcampgames/index.php,macworld,com,192.0.66.208,65,FALSE,1
"'reviews.zdnet.co.uk/software/os/0,1000001098,39235916,00.htm'",zdnet,co.uk,18.188.128.145,62,FALSE,1
entertainment.timesonline.co.uk/tol/arts_and_entertainment/games_and_puzzles/article1008041.ece,timesonline,co.uk,52.208.17.106,95,FALSE,1
seattletimes.nwsource.com/html/businesstechnology/2003778367_ptmacc07.html,nwsource,com,216.137.52.67,74,FALSE,1
www.ecommercetimes.com/story/32837.html,ecommercetimes,com,172.67.74.187,39,FALSE,1
www.wired.com/gadgets/mac/news/2003/11/61242,wired,com,151.101.194.194,44,FALSE,1
www.wired.com/gadgets/mac/multimedia/2003/10/60989,wired,com,151.101.194.194,50,FALSE,1
www.wired.com/gadgets/mac/commentary/cultofmac/2006/07/71438,wired,com,151.101.194.194,60,FALSE,1
apcmag.com/the_era_of_the_pc_is_over_why_apple_is_beating_microsoft.htm,apcmag,com,185.113.25.55,71,FALSE,1
www.computerworld.com/s/article/103529/A_Convert_With_a_Crush_on_His_Mac?taxonomyId=089,computerworld,com,192.0.66.81,87,FALSE,1
www.computerworld.com/s/article/9030463/Hands_on_New_iMacs_form_function_a_fabulous_combo_?pageNumber=1,computerworld,com,192.0.66.81,103,FALSE,1
www.naoworld.com/press,naoworld,com,216.250.120.250,22,FALSE,1
www.macrumors.com/macrumors.xml,macrumors,com,104.22.3.106,31,FALSE,1
www.iol.ie/~scphadr/mac.html,iol,ie,193.120.143.144,28,FALSE,1
www.islandnet.com/~vmug/,islandnet,com,158.69.158.186,24,FALSE,1
www.somerton.k12.az.us/SMUG/,somerton,k12.az.us,34.238.178.141,28,FALSE,1
tech.groups.yahoo.com/group/PSUG/,yahoo,com,74.6.231.20,33,FALSE,1
www.ocsnet.net/VMEG/,ocsnet,net,142.171.188.22,20,FALSE,1
www.usc.edu/org/uscmug/,usc,edu,23.185.0.3,23,FALSE,1
users.succeed.net/~ysmug/,succeed,net,64.57.100.211,25,FALSE,1
finance.groups.yahoo.com/group/MacHACers/,yahoo,com,74.6.231.20,41,FALSE,1
www.nyx.net/~ckoch/megs.html,nyx,net,54.68.197.142,28,FALSE,1
www.afn.org/~pacug/,afn,org,128.227.163.32,19,FALSE,1
www.angelfire.com/mac/wpm/,angelfire,com,209.202.252.105,26,FALSE,1
home.comcast.net/~maryloud/,comcast,net,96.99.227.0,27,FALSE,1
www2.hawaii.edu/~gapi/,hawaii,edu,128.171.133.42,22,FALSE,1
www.acm.uiuc.edu/macwarriors/,uiuc,edu,192.17.172.3,29,FALSE,1
www.cucug.org/macsig.html,cucug,org,67.205.31.121,25,FALSE,1
www.uiowa.edu/~imug/,uiowa,edu,54.163.225.50,20,FALSE,1
www.ckcs.org/sigs/mac/mac.htm,ckcs,org,64.253.105.197,29,FALSE,1
members.aye.net/~lcs/,aye,net,64.191.152.140,21,FALSE,1
www.bu.edu/mag/,bu,edu,128.197.236.4,15,FALSE,1
users.rcn.com/vimug/,rcn,com,208.59.90.35,20,FALSE,1
home.comcast.net/~nncmacgroup/,comcast,net,96.99.227.0,30,FALSE,1
www.santalady.com/bozemug/,santalady,com,183.181.90.32,26,FALSE,1
www.unm.edu/~macusers/,unm,edu,129.24.172.124,22,FALSE,1
www.essentialmac.com/ssmug/,essentialmac,com,74.220.199.6,27,FALSE,1
people.clarkson.edu/clubs/mug/,clarkson,edu,23.185.0.4,30,FALSE,1
www.seorf.ohiou.edu/~aamug/,ohiou,edu,132.235.9.61,27,FALSE,1
www.dwave.net/~dpregont/UG/WAAUGaux.html,dwave,net,209.94.177.4,40,FALSE,1
www.guam.net/pub/mugg/home.html,guam,net,202.128.30.2,31,FALSE,1
vme.net/dvm/yac,vme,net,12.131.180.132,15,FALSE,1
www.umich.edu/~archive/,umich,edu,172.66.0.37,23,FALSE,1
www.holyoak.com/atari,holyoak,com,173.237.190.150,21,FALSE,1
www.savetz.com/vintagecomputers/arabic65xe/,savetz,com,216.92.164.117,43,FALSE,1
www.newbreedsoftware.com/atari/,newbreedsoftware,com,209.204.155.33,31,FALSE,1
users.swing.be/atari/joystick.html,swing,be,79.174.131.118,34,FALSE,1
oort.com/turbots/asm.htm,oort,com,64.13.139.227,24,FALSE,1
members.chello.nl/taf.offenga/atari.htm,chello,nl,213.46.237.24,39,FALSE,1
www.webring.com/hub?ring=a8bit,webring,com,104.21.3.96,30,FALSE,1
www4.pair.com/gribnif/,pair,com,172.67.210.110,22,FALSE,1
www.complang.tuwien.ac.at/nino/stonx.html,tuwien,ac.at,128.130.35.76,41,FALSE,1
gem.win.co.nz/hall/index.html,win,co.nz,123.100.67.226,29,FALSE,1
users.telenet.be/tos4ever/utsi.htm,telenet,be,195.130.131.40,34,FALSE,1
users.telenet.be/saka/atari/,telenet,be,195.130.131.40,28,FALSE,1
www.vme.net/dvm/aty/,vme,net,12.131.180.132,20,FALSE,1
www.aracnet.com/~atari/,aracnet,com,52.19.182.194,23,FALSE,1
homepage.ntlworld.com/derryck123/,ntlworld,com,213.105.9.42,33,FALSE,1
sites.google.com/site/stessential/,google,com,142.250.199.142,34,FALSE,1
www.zimmers.net/commie/index.html,zimmers,net,198.251.68.243,33,FALSE,1
www.devili.iki.fi/Computers/Commodore/,iki,fi,195.140.195.198,38,FALSE,1
www.cs.tut.fi/~albert/Dev/,tut,fi,193.166.164.199,26,FALSE,1
www.webring.com/hub?ring=cbmring,webring,com,104.21.3.96,32,FALSE,1
www.floodgap.com/retrobits/ckb/,floodgap,com,107.132.118.73,31,FALSE,1
en.wikipedia.org/wiki/Commodore_International,wikipedia,org,103.102.166.224,45,FALSE,1
personalpages.tds.net/~rcarlsen/,tds,net,216.165.153.4,32,FALSE,1
www.kmoser.com/commodore/,kmoser,com,66.39.93.68,25,FALSE,1
www.softwolves.pp.se/cbm/syspd/,softwolves,pp.se,185.114.57.92,31,FALSE,1
mysite.ncnetwork.net/longrj2/cpsl/,ncnetwork,net,184.16.6.101,34,FALSE,1
myoldcomputers.com/museum/commodore_books.htm,myoldcomputers,com,216.172.184.153,45,FALSE,1
www.variantpress.com/books/on-the-edge,variantpress,com,67.222.143.169,38,FALSE,1
www.softwolves.pp.se/misc/arkiv/,softwolves,pp.se,185.114.57.92,32,FALSE,1
groups.yahoo.com/group/classiccommodore/,yahoo,com,74.6.231.20,40,FALSE,1
www.vintage-computer.com/vcforum/forumdisplay.php?f=21,vintage-computer,com,68.66.224.57,54,FALSE,1
www.particles.org/forum/viewforum.php?f=4,particles,org,65.254.227.240,41,FALSE,1
www.commodore.ca/forum/,commodore,ca,172.67.161.151,23,FALSE,1
jledger.proboards.com/index.cgi?,proboards,com,151.101.65.91,32,FALSE,1
members.tripod.com/~rvbelzen/,tripod,com,209.202.252.105,29,FALSE,1
www.snowpig.org/centipede/,snowpig,org,45.79.89.200,26,FALSE,1
members.tripod.com/~keithsny/index.html,tripod,com,209.202.252.105,39,FALSE,1
www.zimmers.net/anonftp/pub/cpm/,zimmers,net,198.251.68.243,32,FALSE,1
www.old-computers.com/MUSEUM/computer.asp?c=96&amp;st=1,old-computers,com,70.39.90.71,55,FALSE,1
www.gaby.de/cpm/binary.html,gaby,de,92.205.48.95,27,FALSE,1
www.heechee.net/c64/girls/,heechee,net,91.233.84.35,26,FALSE,1
en.wikipedia.org/wiki/Commodore_64,wikipedia,org,103.102.166.224,34,FALSE,1
www.lemon64.com/manual/,lemon64,com,104.21.96.142,23,FALSE,1
noname.c64.org/csdb/forums/,c64,org,213.212.63.45,27,FALSE,1
groups.yahoo.com/group/c64/,yahoo,com,74.6.231.20,27,FALSE,1
www.sca.ch/c64/,sca,ch,89.117.63.52,15,FALSE,1
www.df.lth.se/~triad/triad/,lth,se,130.235.58.4,27,FALSE,1
kilic.org/crescent/,kilic,org,185.199.110.153,19,FALSE,1
www.cupid.de/mags/,cupid,de,80.237.133.67,18,FALSE,1
www.c64gg.com/index.html,c64gg,com,104.21.16.131,24,FALSE,1
user.tninet.se/~lrv840n/c64shootemup.htm,tninet,se,195.54.99.5,40,FALSE,1
biphome.spray.se/magnus.welander/,spray,se,104.21.45.209,33,FALSE,1
ravenger.pwp.blueyonder.co.uk/gallery/index.htm,blueyonder,co.uk,213.105.9.42,47,FALSE,1
www.mobygames.com/browse/games/c64/,mobygames,com,172.67.72.112,35,FALSE,1
users.skynet.be/NightGem/c64.htm,skynet,be,195.238.25.201,32,FALSE,1
almighty.c64.org/index.html,c64,org,213.212.63.45,27,FALSE,1
www.abc64.de/index.html,abc64,de,195.30.85.160,23,FALSE,1
www.mayhem64.co.uk/main.htm,mayhem64,co.uk,88.208.252.180,27,FALSE,1
'www.theoldcomputer.com/Libarary\'s/Emulation/C64/Roms/Blast/C64_roms_summary.htm',theoldcomputer,com,185.211.22.173,82,FALSE,1
www.gamewinners.com/C64/index.html,gamewinners,com,104.193.109.62,34,FALSE,1
www.cheatchaser.com/c64/,cheatchaser,com,158.106.129.239,24,FALSE,1
www.c64gg.com/DLs.html,c64gg,com,104.21.16.131,22,FALSE,1
www.angelfire.com/ny5/telengard/,angelfire,com,209.202.252.105,32,FALSE,1
www.mts.net/~kbagnall/commodore/gamemaker/,mts,net,184.150.210.195,42,FALSE,1
www.c64.org/sidfind/,c64,org,213.212.63.45,20,FALSE,1
www.skytopia.com/games/c64/c64.html,skytopia,com,192.252.151.38,35,FALSE,1
digilander.libero.it/ice00/tsid/hvmec.html,libero,it,213.209.17.209,42,FALSE,1
www.webring.com/hub?sid=&amp;ring=c64music&amp;id=&amp;list,webring,com,104.21.3.96,59,FALSE,1
gallium.prg.dtu.dk/misc/sid_vs_emu/,dtu,dk,52.236.166.178,35,FALSE,1
www.ucapps.de/midibox_sid.html,ucapps,de,92.205.131.47,30,FALSE,1
www.analogue.org/network/sidstation.htm,analogue,org,83.254.5.211,39,FALSE,1
www.livet.se/visa/,livet,se,185.39.146.111,18,FALSE,1
www.myspace.com/c64orchestra,myspace,com,34.111.176.156,28,FALSE,1
www.informatik.uni-oldenburg.de/~flohinz/hvsc/,uni-oldenburg,de,134.106.87.120,46,FALSE,1
members.multimania.co.uk/SIDManager/,multimania,co.uk,213.131.252.254,36,FALSE,1
www.haddewig.de/nogames64/,haddewig,de,217.160.0.75,26,FALSE,1
www.editorix.org/congo/,editorix,org,87.106.126.176,23,FALSE,1
ist.uwaterloo.ca/~schepers/personal.html,uwaterloo,ca,151.101.130.133,40,FALSE,1
almighty.c64.org/d64editor.html,c64,org,213.212.63.45,31,FALSE,1
www.hardworks.de/d64lister/,hardworks,de,88.198.56.56,27,FALSE,1
hem.passagen.se/harlekin/html.htm,passagen,se,104.21.42.198,33,FALSE,1
sta.c64.org/sc.html,c64,org,213.212.63.45,19,FALSE,1
www.kludgesoft.com/c64/64.html,kludgesoft,com,110.232.143.28,30,FALSE,1
vc1541.sourceforge.net/vc1541/about.html,sourceforge,net,104.18.37.111,40,FALSE,1
www.madmaxmovies.com/win1541/,madmaxmovies,com,66.147.247.217,29,FALSE,1
c64upgra.de/c-one/,c64upgra,de,81.95.0.14,18,FALSE,1
dunkels.com/adam/tfe/,dunkels,com,109.235.174.3,21,FALSE,1
www.oxyron.de/html/freplay.html,oxyron,de,85.13.145.47,31,FALSE,1
'www.bitcity.de/1541\%20Serial\%20Interface.htm',bitcity,de,217.160.0.174,48,FALSE,1
galaxy22.dyndns.org/dtv/,dyndns,org,138.1.125.45,24,FALSE,1
www.atarimagazines.com/compute/,atarimagazines,com,67.227.153.136,31,FALSE,1
www.ffd2.com/fridge/chacking/,ffd2,com,216.184.2.32,29,FALSE,1
www.zzap64.co.uk/c64/CommUser.html,zzap64,co.uk,79.170.44.137,34,FALSE,1
www.devili.iki.fi/pub/Commodore/docs/magazines/discovery/,iki,fi,195.140.195.198,57,FALSE,1
ist.uwaterloo.ca/~schepers/transmag.html,uwaterloo,ca,151.101.130.133,40,FALSE,1
www.6502.org/users/andre/petindex/,6502,org,172.105.137.7,34,FALSE,1
www.stormpages.com/plus4/index.html,stormpages,com,209.33.220.8,35,FALSE,1
www.safecracker.de/p4/p4.htm,safecracker,de,81.169.145.166,28,FALSE,1
utenti.multimania.it/TorinoGranata/p4_Games.html,multimania,it,213.131.252.254,48,FALSE,1
www.npsnet.com/danf/cbm/languages.html,npsnet,com,192.139.120.61,38,FALSE,1
www.ffd2.com/fridge/,ffd2,com,216.184.2.32,20,FALSE,1
www.the-dreams.de/aay.html,the-dreams,de,135.181.139.117,26,FALSE,1
www.antimon.org/code/Linus/,antimon,org,77.111.240.158,27,FALSE,1
www.sillious.net/QLink/,sillious,net,74.208.236.64,23,FALSE,1
www.oldsoftware.com/index.html,oldsoftware,com,209.17.116.160,30,FALSE,1
www.4keyboard.com/commodore64nontransparentkeyboardstickers-p-141.html,4keyboard,com,192.145.235.165,70,FALSE,1
www.jammingsignal.com/gui4cbm4win/,jammingsignal,com,192.0.78.13,34,FALSE,1
www.nothingisreal.com/cugs/,nothingisreal,com,93.93.131.30,27,FALSE,1
videocam.net.au/fcug/,videocam,net.au,162.215.96.116,21,FALSE,1
members.shaw.ca/cue64/,shaw,ca,23.10.203.175,22,FALSE,1
my.execpc.com/~gdkohler/mace/,execpc,com,207.251.194.49,29,FALSE,1
weirs.dns2go.com/dacug/,dns2go,com,67.217.34.229,23,FALSE,1
www.kdef.com/geek/vic/,kdef,com,91.103.1.85,22,FALSE,1
wwwhome.cs.utwente.nl/~schooten/software/Vindex.html,utwente,nl,130.89.3.249,52,FALSE,1
sleepingelephant.com/denial/index.html,sleepingelephant,com,162.144.12.246,38,FALSE,1
1st-spot.net/topic_pda.html,1st-spot,net,67.20.76.157,27,FALSE,1
electronics.howstuffworks.com/gadgets/travel/pda.htm,howstuffworks,com,13.33.30.68,52,FALSE,1
www.ti.com/avigo/,ti,com,198.47.23.159,17,FALSE,1
home.earthlink.net/~rdgill/avigo/,earthlink,net,104.18.208.148,33,FALSE,1
the-gadgeteer.com/1998/01/11/avigo_review/,the-gadgeteer,com,104.21.36.118,42,FALSE,1
siteprogrammer.tripod.com/cybiko/,tripod,com,209.202.252.105,33,FALSE,1
www.devrs.com/cybiko/,devrs,com,50.87.149.42,21,FALSE,1
groups.yahoo.com/group/CybikoDev/,yahoo,com,74.6.231.20,33,FALSE,1
www.cs.uoregon.edu/research/wearables/software.html,uoregon,edu,23.185.0.3,51,FALSE,1
